"time","y_cog","x_cog"
2.169441208,-81.7581841764706,4.16239660176471
2.179449208,-81.7591716470588,4.16533725352941
2.189457208,-81.7569085294118,4.15833859705882
2.199465208,-81.7557552352941,4.14587505882353
2.209473208,-81.7560723529412,4.13439434
2.219481583,-81.7584305882353,4.13099100764706
2.229489583,-81.7643988235294,4.13378422941176
2.239497583,-81.7738727058824,4.13980103588235
2.249505583,-81.7840664705882,4.14223258176471
2.259513583,-81.7977082352941,4.13485017647059
2.269521583,-81.8148893529412,4.11729777705882
2.279530583,-81.8345107647059,4.09986422588235
2.289538583,-81.8538971176471,4.09221858235294
2.299546583,-81.8750827058824,4.09083198352941
2.309554583,-81.8941964117647,4.09712035941176
2.319562583,-81.9091388823529,4.10816615941177
2.329570583,-81.919102,4.11259441529412
2.339578583,-81.9257871764706,4.10696231117647
2.349586583,-81.9277103529412,4.09263751823529
2.359594583,-81.9267450588235,4.07762867588235
2.369602583,-81.9275775294118,4.07489887
2.379611583,-81.9356268823529,4.08223151647059
2.389619583,-81.9547012352941,4.09393991882353
2.399627583,-81.9815280588235,4.10516568588235
2.409635583,-82.0066633529412,4.10870374823529
2.419643583,-82.024887,4.10428138529412
2.429651583,-82.0333890588235,4.08961752470588
2.439659583,-82.0351845294118,4.06979615
2.449667583,-82.0324704705882,4.05882576294118
2.459675583,-82.0269325294118,4.07046368411765
2.469683583,-82.0193924705882,4.10181771705882
2.479692583,-82.0165519411765,4.13487369941176
2.489700583,-82.0183734117647,4.15213311411765
2.499708583,-82.0241074117647,4.14679757294118
2.509716583,-82.0308267058824,4.12096582882353
2.519724583,-82.0392032941176,4.08466617
2.529732583,-82.0459818235294,4.05240140235294
2.539740583,-82.0455106470588,4.03681458352941
2.549748583,-82.0406398235294,4.04286687058824
2.559756583,-82.0328784705882,4.06623792
2.569764583,-82.0273845294118,4.09986809058824
2.579772583,-82.025029,4.12991108764706
2.589781583,-82.0244205294118,4.14907829470588
2.599789583,-82.0213175294118,4.15642583588235
2.609797583,-82.0166824117647,4.15445826588235
2.619805583,-82.0110622352941,4.15415553117647
2.629813583,-82.0067728823529,4.15678621588235
2.639821583,-82.0053822352941,4.15733577058823
2.649829583,-82.0054352941176,4.15864870352941
2.659837583,-82.0052922941177,4.16069154294118
2.669845583,-82.0062631176471,4.17138292117647
2.679853583,-82.0037076470588,4.19356137176471
2.689862583,-81.9978250588235,4.22563468647059
2.699870583,-81.9935283529412,4.26073627647059
2.709878583,-81.9897014705882,4.28860047882353
2.719886583,-81.9830554117647,4.30832224352941
2.729894583,-81.9748052352941,4.31497275117647
2.739902583,-81.9654714705882,4.31106873176471
2.749910583,-81.9520007647059,4.30272322470588
2.759918583,-81.9384435294118,4.29691199705882
2.769926583,-81.9282430588235,4.30041201764706
2.779934583,-81.9213468235294,4.31596086470588
2.789942583,-81.9167138823529,4.33730184588235
2.799951583,-81.9120466470588,4.36341228058824
2.809959583,-81.9061972941176,4.38340120882353
2.819967583,-81.9042981764706,4.39064324764706
2.829975583,-81.9046784705882,4.38705112705882
2.839983583,-81.9036267058824,4.38236396058824
2.849991583,-81.9027301764706,4.38066577882353
2.859999583,-81.9034608235294,4.38212680823529
2.870007583,-81.9061802352941,4.38962886
2.880015583,-81.9090961764706,4.40227883411765
2.890023583,-81.9125887058823,4.41423865647059
2.900031583,-81.9141952941176,4.42504780411765
2.910040583,-81.9139798823529,4.44048547941177
2.920048583,-81.9114182352941,4.46201456117647
2.930056583,-81.9077612941176,4.48037751235294
2.940064583,-81.9039758235294,4.49173097705882
2.950072583,-81.9009462352941,4.49508531647059
2.960080583,-81.8988771764706,4.49131792588235
2.970088583,-81.899247,4.48661856882353
2.980096583,-81.9020898235294,4.49169066470588
2.990104583,-81.9074212941176,4.50872627470588
3.000112583,-81.914922882353,4.53229902764706
3.010120583,-81.9273490588235,4.55969238470588
3.020129583,-81.9437772941176,4.58544887058823
3.030137583,-81.9578176470588,4.60258170705882
3.040145583,-81.9683442352941,4.60999408823529
3.050153583,-81.9763178823529,4.61419497529412
3.060161583,-81.9853192352941,4.61787233705882
3.070169583,-81.9945077058824,4.62683629529412
3.080177583,-82.0049806470588,4.64016478823529
3.090185583,-82.0157043529412,4.65620101352941
3.100193583,-82.0256712941176,4.67353538470588
3.110201583,-82.0357884117647,4.68705100588235
3.120209583,-82.0423306470588,4.69381017176471
3.130218583,-82.0465512941176,4.69524994058824
3.140226583,-82.0515096470588,4.69355891705882
3.150234583,-82.0563136470588,4.68563360117647
3.160242583,-82.0596088823529,4.68268153058824
3.170250583,-82.0589058823529,4.68674674705882
3.180258583,-82.0566445882353,4.69155178470588
3.190266583,-82.0554586470588,4.70302809470588
3.200274583,-82.0558527058824,4.71454108235294
3.210282583,-82.0528581176471,4.72398828705882
3.220290583,-82.0484835882353,4.73081998705882
3.230298583,-82.0444156470588,4.73727240941176
3.240307583,-82.0409712352941,4.74571877352941
3.250315583,-82.0400414117647,4.75392847588235
3.260323583,-82.0429988823529,4.76774227235294
3.270331583,-82.0457114117647,4.78143244529412
3.280339583,-82.0464612941176,4.78464439470588
3.290347583,-82.0422490588235,4.77825190588235
3.300355583,-82.0296832352941,4.76278455117647
3.310363583,-82.0125691764706,4.74666087764706
3.320371583,-81.9915254705882,4.73365495352941
3.330379583,-81.9688577647059,4.73590249529412
3.340387583,-81.9466008235294,4.75166813176471
3.350396583,-81.923431,4.77335915
3.360404583,-81.8996945294118,4.78904860588235
3.370412583,-81.8783971176471,4.78909178823529
3.380420583,-81.8562855882353,4.76903377470588
3.390428583,-81.8305394705882,4.73191952941176
3.400436583,-81.8046274705882,4.68977218941176
3.410444583,-81.7817651764706,4.64675281529412
3.420452583,-81.7600407058824,4.61335814294118
3.430460583,-81.7398885882353,4.59765363294118
3.440468583,-81.7186625294118,4.59149449647059
3.450476583,-81.6955148235294,4.59273234705882
3.460485583,-81.67189,4.60043895
3.470493583,-81.6511438823529,4.60969512117647
3.480501583,-81.6310221764706,4.61296586882353
3.490509583,-81.6135150588235,4.61594015352941
3.500517583,-81.600255882353,4.62044168529412
3.510525583,-81.5900541176471,4.62553946823529
3.520533583,-81.5784084705882,4.6296965
3.530541583,-81.5614749411765,4.63016447705882
3.540549583,-81.5404717647059,4.62589965176471
3.550557583,-81.516485,4.61826462411765
3.560565583,-81.4936487058824,4.61641680235294
3.570574583,-81.4717148235294,4.62214609117647
3.580582583,-81.4578764117647,4.64181007
3.590590583,-81.4411512941176,4.65614101411765
3.600598583,-81.4225555294118,4.67667993117647
3.610606583,-81.4059483529412,4.69382354823529
3.620614583,-81.3910908235294,4.70039290705882
3.630622583,-81.3741574705882,4.70085007235294
3.640630583,-81.3535502352941,4.70275357294118
3.650638583,-81.3287121764706,4.70190657588235
3.660646583,-81.3064502941177,4.69541466470588
3.670654583,-81.2854597647059,4.69334673117647
3.680662583,-81.2651460588235,4.70094496764706
3.690671583,-81.2433794117647,4.71780393352941
3.700679583,-81.218285,4.74497499411765
3.710687583,-81.1941582352941,4.77529448117647
3.720695583,-81.1745560588235,4.80234743941176
3.730703583,-81.1590523529412,4.81935367764706
3.740711583,-81.1440176470588,4.82672823647059
3.750719583,-81.1314287058824,4.83086664411765
3.760727583,-81.1204067647059,4.83239414529412
3.770735583,-81.1093408823529,4.82709834470588
3.780743583,-81.0993122941177,4.82247684588235
3.790751583,-81.0899494117647,4.82274066823529
3.800760583,-81.0784286470588,4.82918319470588
3.810768583,-81.0678555294118,4.84209482352941
3.820776583,-81.0565614117647,4.85842752647059
3.830784583,-81.0433528235294,4.87415756
3.840792583,-81.0278262941176,4.89098547823529
3.850800583,-81.014435,4.90382025411765
3.860808583,-81.0025478823529,4.90750172647059
3.870816583,-80.9932462352941,4.90374336823529
3.880824583,-80.985806,4.89351501352941
3.890832583,-80.980605,4.88178060705882
3.900840583,-80.9743726470588,4.87568509411765
3.910848583,-80.9677026470588,4.87240627352941
3.920857583,-80.9595544117647,4.87470019941177
3.930865583,-80.9552467058824,4.87676792
3.940873583,-80.9528941764706,4.87632306176471
3.950881583,-80.9480675882353,4.86818882352941
3.960889583,-80.9439599411765,4.86498855470588
3.970897583,-80.9482053529412,4.86373665647059
3.980905583,-80.9527362941176,4.84755377823529
3.990913583,-80.9532104705882,4.84390668117647
4.000921583,-80.9564805294118,4.84547944
4.010929583,-80.9667585882353,4.83775134823529
4.020937583,-80.9763269411765,4.81801533764706
4.030945583,-80.9853638823529,4.80386395764706
4.040954583,-81.0014251176471,4.78885071588235
4.050962583,-81.0203885882353,4.77099341941176
4.060970583,-81.0347244117647,4.76399386470588
4.070978583,-81.0431071764706,4.76371333647059
4.080986583,-81.0454295294118,4.76057540823529
4.090994583,-81.0421407058824,4.75458104117647
4.101002583,-81.0355792352941,4.74856605470588
4.111010583,-81.0308918235294,4.73874294
4.121018583,-81.027892,4.72724306294118
4.131026583,-81.0276092352941,4.71985406352941
4.141034583,-81.0314725294118,4.71598718764706
4.151042583,-81.0385401764706,4.71694636
4.161051583,-81.0462781176471,4.71657884058824
4.171059583,-81.0560238235294,4.71258500647059
4.181067583,-81.0652061764706,4.69949342235294
4.191075583,-81.0694251764706,4.67398084117647
4.201083583,-81.0674498823529,4.63935450764706
4.211091583,-81.0614812941176,4.60426529235294
4.221099083,-81.0543463529412,4.58460215352941
4.231107083,-81.0442476470588,4.58622651941177
4.241115083,-81.0334787058824,4.60198080882353
4.251123083,-81.0242775294118,4.61661064352941
4.261131083,-81.0190548235294,4.62327378941176
4.271139083,-81.0145357058824,4.61176278
4.281148083,-81.0135843529412,4.58731549235294
4.291156083,-81.0119368235294,4.55860383588235
4.301164083,-81.0128625882353,4.53743320705882
4.311172083,-81.0154750588235,4.51840411117647
4.321180083,-81.0184508235294,4.50785283529412
4.331188083,-81.0203713529412,4.50770832882353
4.341196083,-81.0210524705882,4.51589781
4.351204083,-81.0194214117647,4.52858725647059
4.361212083,-81.0134997058824,4.54604013882353
4.371220083,-81.0026344705882,4.56494141117647
4.381228083,-80.9894195882353,4.58084868941176
4.391236083,-80.9744848823529,4.58322712705882
4.401245083,-80.958417,4.57567844941176
4.411253083,-80.9476740588235,4.55956520882353
4.421261083,-80.9418916470588,4.54160289941176
4.431269083,-80.9363184117647,4.52731851882353
4.441277083,-80.9304175294118,4.52276758117647
4.451285083,-80.9254387058824,4.52955567705882
4.461293083,-80.9180627647059,4.55149014294118
4.471301083,-80.9086507647059,4.58330740176471
4.481309083,-80.8967693529412,4.61734253235294
4.491317083,-80.8839988823529,4.64506487529412
4.501325083,-80.8648084705882,4.66085874647059
4.511333083,-80.8425786470588,4.66188905764706
4.521342083,-80.8203085294118,4.65143785117647
4.531350083,-80.7945934117647,4.63321761235294
4.541358083,-80.7672501176471,4.61399428647059
4.551366083,-80.7424784705882,4.59261592058824
4.561374083,-80.7214377647059,4.57393980470588
4.571382083,-80.7030081764706,4.55971119764706
4.581390083,-80.6879272941176,4.54799408588235
4.591398083,-80.6775901764706,4.54086456411765
4.601406083,-80.6695777058823,4.53526024411765
4.611414083,-80.6610276470588,4.53068289588235
4.621422083,-80.6536522352941,4.52758284
4.631430083,-80.6459597647059,4.52718063
4.641439083,-80.6369354117647,4.52696945941176
4.651447083,-80.6239446470588,4.51380945764706
4.661455083,-80.6097102352941,4.50690990705882
4.671463083,-80.5986824705882,4.49798870764706
4.681471083,-80.5887547647059,4.48463092941176
4.691479083,-80.5798102941176,4.47332087470588
4.701487083,-80.5746309411765,4.45927726647059
4.711495083,-80.571945,4.43941457529412
4.721503083,-80.5700802941176,4.42460740823529
4.731511083,-80.5675014705882,4.41161604352941
4.741519083,-80.5637027647059,4.40066738058824
4.751527083,-80.5577174117647,4.39024827058824
4.761535083,-80.5498332352941,4.38657420529412
4.771544083,-80.5415355294118,4.38874879117647
4.781552083,-80.5322439411765,4.38964353235294
4.791560083,-80.520624,4.38057782941176
4.801568083,-80.5106927647059,4.36194860117647
4.811576083,-80.5003744117647,4.33858499117647
4.821584083,-80.4870316470588,4.31722607294118
4.831592083,-80.4711187058823,4.29845435529412
4.841600083,-80.4569561176471,4.28803305058824
4.851608083,-80.4445392941176,4.28283330470588
4.861616083,-80.4344901176471,4.27651466470588
4.871624083,-80.4253638235294,4.26635509058824
4.881632083,-80.4144615294118,4.25495787294118
4.891640083,-80.4002639411765,4.24692556647059
4.901649083,-80.3835458235294,4.24268960470588
4.911657083,-80.3639838823529,4.24500593647059
4.921665083,-80.3446525882353,4.24760450588235
4.931673083,-80.3258700588235,4.24998058764706
4.941681083,-80.3084974117647,4.24830163647059
4.951689083,-80.2933427058824,4.24203194411765
4.961697083,-80.2797373529412,4.23850118
4.971705083,-80.2650161764706,4.23637545235294
4.981713083,-80.2489210588235,4.24200771294118
4.991721083,-80.2305178235294,4.25718660470588
5.001729083,-80.2138357058824,4.27704597117647
5.011737083,-80.1994438823529,4.29984957705882
5.021746083,-80.1916357058823,4.32504681764706
5.031754083,-80.1881372352941,4.34242602764706
5.041762083,-80.1872674705882,4.34707217647059
5.051770083,-80.1858104117647,4.33904575823529
5.061778083,-80.1810648823529,4.32206042705882
5.071786083,-80.1734587647059,4.30431707529412
5.081794083,-80.1604797647059,4.29414956470588
5.091802083,-80.1418062941176,4.29585741823529
5.101810083,-80.1191635294118,4.31331681117647
5.111818083,-80.0961103529412,4.34076159529412
5.121826083,-80.0769388823529,4.36619807470588
5.131834083,-80.0640123529412,4.38013820058824
5.141842083,-80.0558276470588,4.37937070823529
5.151851083,-80.0516055294118,4.36189979941176
5.161859083,-80.0483235294118,4.33670843176471
5.171867083,-80.0448134705882,4.31687152705882
5.181875083,-80.0408547647059,4.30827740352941
5.191883083,-80.0369218823529,4.30865738294118
5.201891083,-80.034707,4.31839298882353
5.211899083,-80.0316372941176,4.33324037588235
5.221907333,-80.0287772352941,4.34729162588235
5.231915333,-80.0280221764706,4.35740109941177
5.241923333,-80.0285185294118,4.36288547117647
5.251931333,-80.0292817058824,4.36763296058824
5.261939333,-80.0324937647059,4.37480299
5.271948333,-80.037592,4.37984930470588
5.281956333,-80.0447855882353,4.38304141823529
5.291964333,-80.0564311764706,4.38465752647059
5.301972333,-80.0684745294118,4.38619382294118
5.311980333,-80.0816191764706,4.38845761823529
5.321988333,-80.0952496470588,4.39190473117647
5.331996333,-80.1064887058824,4.40246416235294
5.342004333,-80.1142577058824,4.42017416823529
5.352012333,-80.1201907058824,4.44464347117647
5.362020333,-80.1274338235294,4.46742724529412
5.372028333,-80.1349764117647,4.48697322411765
5.382036333,-80.144395,4.49748883470588
5.392044333,-80.1513245294118,4.50028503470588
5.402053333,-80.1534724117647,4.49609889176471
5.412061333,-80.1512924705882,4.48751303
5.422069333,-80.1445362941176,4.47533544294118
5.432077333,-80.1371941764706,4.46355170352941
5.442085333,-80.1330734705882,4.45616822470588
5.452093333,-80.1331685294118,4.45177299176471
5.462101333,-80.1344389411765,4.45305034235294
5.472109333,-80.137767,4.45913654058823
5.482117333,-80.1397157647059,4.46647758823529
5.492125333,-80.1398312352941,4.47295085470588
5.502133333,-80.1410486470588,4.47497019411765
5.512141333,-80.1414446470588,4.47020161764706
5.522149333,-80.1427545294118,4.46651218882353
5.532158333,-80.1468546470588,4.46815522470588
5.542166333,-80.1534751764706,4.47772417294118
5.552174333,-80.1591174705882,4.4916074
5.562182333,-80.1655084117647,4.50320833705882
5.572190333,-80.1701821176471,4.50863002294118
5.582198333,-80.170834,4.50435344117647
5.592206333,-80.1673422941177,4.49519683235294
5.602214333,-80.1635971764706,4.48482811235294
5.612222333,-80.1614718235294,4.47948189764706
5.622230333,-80.1598476470588,4.48041722
5.632238333,-80.1618849411765,4.48437671058823
5.642246333,-80.1650681764706,4.48410668235294
5.652254333,-80.170902,4.48297052470588
5.662263333,-80.17716,4.48246240764706
5.672271333,-80.1808210588235,4.48254652117647
5.682279333,-80.1844638235294,4.48996020176471
5.692287333,-80.1919312941177,4.4995682
5.702295333,-80.1998084117647,4.50716602294118
5.712303333,-80.2053219411765,4.51598961294118
5.722311333,-80.2068393529412,4.51553767176471
5.732319333,-80.2091277058823,4.50929070470588
5.742327333,-80.2116393529412,4.49726766117647
5.752335333,-80.215722,4.48063907352941
5.762343333,-80.2199277647059,4.46135602235294
5.772351333,-80.2230908235294,4.44658319647059
5.782360333,-80.2250637647059,4.44056271705882
5.792368333,-80.2256532941176,4.44443691647059
5.802376333,-80.2241777647059,4.45495673352941
5.812384333,-80.2228620588235,4.46565606117647
5.822392333,-80.2210777647059,4.46896152235294
5.832400333,-80.2181599411765,4.46697571941177
5.842408333,-80.212694,4.45931107411765
5.852416333,-80.2069468235294,4.45593622705882
5.862424333,-80.2047112352941,4.45550150588235
5.872432333,-80.2039632352941,4.45875997
5.882440333,-80.2057280588235,4.46269792470588
5.892448333,-80.210499,4.46205408882353
5.902456333,-80.2169912941176,4.45045955352941
5.912464333,-80.2227848235294,4.42967298882353
5.922473333,-80.2298075294118,4.40383233647059
5.932481333,-80.2367875294118,4.37923084176471
5.942489333,-80.2413085294118,4.36497387764706
5.952497333,-80.2398345882353,4.36567671
5.962505333,-80.2331104117647,4.37905239647059
5.972513333,-80.2237364705882,4.39842701352941
5.982521333,-80.2164143529412,4.41382283588235
5.992529333,-80.2119663529412,4.41605797647059
6.002537333,-80.2109202941176,4.39771177411765
6.012545333,-80.2109708823529,4.35812886588235
6.022553333,-80.2116849411765,4.30804601176471
6.032561333,-80.2140833529412,4.25647849647059
6.042569333,-80.2211823529412,4.21839438823529
6.052578333,-80.2336661764706,4.20212022941176
6.062586333,-80.2389025294118,4.20679122941176
6.072594333,-80.2404761764706,4.23929306705882
6.082602333,-80.2427034705882,4.27627572705882
6.092610333,-80.2457745882353,4.30516930705882
6.102618333,-80.2471918823529,4.32073039352941
6.112626333,-80.2500359411765,4.32448580411765
6.122634333,-80.2579232941176,4.31488418529412
6.132642333,-80.2677021764706,4.29548685
6.142650333,-80.278593,4.27007795470588
6.152658333,-80.2870054117647,4.24084336529412
